Vers,Phonétique,Syllabes
étends autour de moi sur la pâle verdure,etAzotuRd@mwa|syRlapal@vERdyR,12
les douteuses clartés d'un jour mystérieux ,ledut2z@klaRte|dt|e~ZuRmisteRj2,12
tous les infortunés chérissent ta lumière ,tusleze~foRtune|SeRistalymjER,11
l'éclat brillant du jour repousse leurs douleurs ,leklabRijAdyZuR|R@pus@l9Rdul9R,12
aux regards du soleil ils ferment leur paupière,oR@gaRdysOlEj|ilfERmAl9RpopjER,12
et rouvrent devant toi leurs yeux noyés de pleurs,eRuvRd@vAtwal9Rz|j2nwajed@pl9R,11
mais quoi  sur ce rayon déjà l'ombre s'envole ,mEkwasyRs@REjC|deZalCbR@szAvOl,12
pour un siècle de pleurs une seule parole ,puRe~sjEkl@d@pl9Rz|yn@s9l@paROl,12
est-ce tout  c'est assez  astre que j'ai chanté,Es@tusEtase|astR@k@ZeSAte,12
j'en bénirai toujours ta pieuse clarté,ZAbeniRetuZuR|tapj2z@klaRte,12
soit que dans nos climats empire des orages,swak@dAnoklimaz|ApiR@dezORaZ,12
comme un vaisseau voguant sur la mer des nuages,kOme~vEsovOgA|syRlamERdenHaZ,12
tu perces rarement la triste obscurité ,typERs@RaR@mA|latRistOpskyRite,12
soit que sous ce beau ciel propice à ta lumière,swak@sus@bosjEl|pROpisatalymjER,12
dans un limpide azur poursuivant ta carrière,dAze~le~pidazyR|puRsHivAtakaRjER,12
des couleurs du matin tu dores les coteaux ,dekul9Rdymate~|tydOR@lekOto,12
ou que te balançant sur une mer tranquille,uk@t@balAsA|syRyn@mERtRAkil,12
et teignant de tes feux sa surface immobile,etEnjAd@tef2|sasyRfasimObil,12
tes rayons argentés se brisent dans les eaux ,teREjCzaRZAte|s@bRizdAlezo,11
si tu pouvais jamais égaler ô ma lyre,sitypuvEZamEz|egaleomaliR,12
le doux frémissement des ailes du zéphire,l@dufRemis@mA|dezEl@dyzefiR,12
ou l'onde qui murmure en caressant ces rives,ulCd@kimyRmyR|AkaResAseRiv,12
ou le roucoulement des colombes plaintives,ul@Rukul@mA|dekOlCb@ple~tiv,12
si comme ce roseau qu'un souffle heureux anime,sikOm@s@Rozo|k|e~2R2zanim,13
tes cordes exhalaient ce langage sublime,tekORd@zEgzalE|s@lAgaZ@syblim,12
que dans le pur séjour où l'esprit seul s'envole,k@dAl@pyRseZuR|ulEspRis9lszAvOl,12
les anges amoureux se parlent sans parole,lezAZ@zamuR2|s@paRlsApaROl,11
si de ta douce voix la flexible harmonie,sid@tadus@vwa|laflEksiblaRmOni,12
caressant doucement une âme épanouie,kaResAdus@mAt|yn@amepanwi,13
la berçait mollement sur de vagues images,labERsEmOl@mA|syRd@vag@zimaZ,12
comme le vent du ciel qui berce les nuages,kOm@l@vAdysjEl|kibERs@lenHaZ,12
tandis que sur les fleurs mon amante sommeille,tAdik@syRlefl9R|mCamAt@sOmEj,12
ma voix murmurerait tout bas à son oreille,mavwamyRmyR@RE|tubazasCOREj,12
aussi purs que l'extase où son regard me plonge,osipyRk@lEkstaz|usCR@gaRm@plCZ,12
aussi doux que le son que nous apporte un songe,osiduk@l@sC|k@nuzapORte~sCZ,12
ouvre les yeux dirais-je ô ma seule lumière ,uvR@lezj2diRE|Z@omas9l@lymjER,13
laisse-moi laisse-moi lire dans ta paupière,lEs@mwalEs@mwa|liR@dAtapopjER,12
ton regard languissant est plus cher à mon âme,tCR@gaRlAgisAt|EplySERamCam,12
que le premier rayon de la céleste flamme,k@l@pR@mjeREjC|d@laselEst@flam,12
l'un de ses bras fléchit sous son cou qui le presse,le~d@sebRafleSi|susCkukil@pREs,12
l'autre sur son beau front retombe avec mollesse,lotR@syRsCbofRC|R@tCbavEkmOlEs,12
telle pour sommeiller la blanche tourterelle,tEl@puRsOmeje|lablAS@tuRt@REl,12
courbe son cou d'albâtre et ramène son aile,kuRb@sCkudtalbatR|eRamEn@sCEl,12
le doux gémissement de son sein qui respire,l@duZemis@mA|d@sCse~kiREspiR,12
se mêle au bruit plaintif de l'onde qui soupire,s@mElobRHiple~tifd@lCd@kisupiR,13
et l'ombre de ses cils que le zéphyr soulève,elCbR@d@sesil|k@l@zefiRsulEv,12
flotte légèrement comme l'ombre d'un rêve,flOt@leZER@mA|kOm@lCbR@dte~REv,12
que ton sommeil est doux ô vierge ô ma colombe ,k@tCsOmEjEdu|ovjERZ@omakOlCb,13
comme d'un cours égal ton sein monte et retombe,kOm@dte~kuRzegal|tCse~mCteR@tCb,12
deux vagues que blanchit le rayon de la lune,d2vag@k@blASi|l@REjCd@lalyn,12
d'un mouvement moins doux viennent l'une après l'une,dte~muv@mAmwe~du|vjEnlynapRElyn,11
laisse-moi respirer sur ces lèvres vermeilles,lEs@mwaREspiRe|syRselEvR@vERmEj,12
ce souffle parfumé qu'ai-je fait  tu t'éveilles,s@sufl@paRfyme|k|eZ@fEtyttevej,12
vient chercher doucement ta timide paupière ,vje~SERSedus@mA|tatimid@popjER,12
mais toi ton doux regard en voyant la lumière,mEtwatCduR@gaRt|AvwajAlalymjER,12
ah  que nos longs regards se suivent se prolongent,ak@nolCR@gaR|s@sHivs@pROlCZ,11
comme deux purs rayons l'un dans l'autre se plongent,kOm@d2pyRREjC|l|e~dAlotR@s@plCZ,12
dans le cœur l'un de l'autre une tremblante flamme,dAl@k9rle~d@lotR|yn@tRAblAt@flam,12
ce jour intérieur que donne seul à l'âme,s@ZuRe~teRj9R|k@dOn@s9lalam,12
jusqu'à ce qu'une larme aux bords de ta paupière,Zyskas@kyn@laRm|obORd@tapopjER,12
de son nuage errant te cachant la lumière,d@sCnHaZeRA|t@kaSAlalymjER,12
comme on voit au réveil d'une charmante aurore,kOmCvwatoRevEj|dt|yn@SaRmAtOROR,12
les larmes du matin qu'elle attire et colore,lelaRm@dymate~|k|ElatiRekOlOR,12
pourquoi sous tes cheveux me cacher ton visage ,puRkwasuteS@v2|m@kaSetCvizaZ,12
laisse mes doigts jaloux écarter ce nuage ,lEs@medwaZaluz|ekaRtes@nHaZ,12
rougis-tu d'être belle ô charme de mes yeux ,RuZitydEtR@bEl@oSaRm@d@mezj2,13
l'aurore ainsi que toi de ses roses s'ombrage,lORORe~sik@twa|d@seRoz@szCbRaZ,12
pudeur honte céleste instinct mystérieux,pyd9RCt@selEst|e~ste~misteRj2,12
ce qui brille le plus se voile davantage ,s@kibRij@l@ply|s@vwal@davAtaZ,12
comme si la beauté cette divine image,kOm@silabote|sEt@divinimaZ,12
pourquoi de tes regards percer ainsi mon âme ,puRkwad@teR@gaR|pERsee~simCam,12
baisse oh  baisse tes yeux pleins d'une chaste flamme ,bEsobEs@tezj2|ple~dtyn@Sast@flam,12
viens plutôt lève-toi  mets ta main dans la mienne ,vje~plytolEv@twa|mEtame~dAlamjEn,12
que mon bras arrondi t'entoure et te soutienne,k@mCbRazaRCdi|tt|AtuRet@sutjEn,12
aux bords d'un lac d'azur il est une colline,obORdte~lakdtazyR|ilEtyn@kOlin,12
dont le front verdoyant légèrement s'incline,dCl@fRCvERdwajA|leZER@mAsze~klin,12
le regard du soleil tout le jour la caresse,l@R@gaRdysOlEj|tul@ZuRlakaREs,12
et l'haleine de l'onde y fait flotter sans cesse,elalEn@d@lCd|ifEflOtesAsEs,12
entourant de ses plis deux chênes qu'elle embrasse,AtuRAd@sepli|d2SEn@kElAbRas,12
une vigne sauvage à leurs rameaux s'enlace,yn@vinj@sovaZ|al9RRamoszAlas,12
de sa pâle verdure éclaircit leur feuillage,d@sapal@vERdyR|eklERsil9Rf9jaZ,12
puis sur des champs coupés de lumière et d'ombrage,pHisyRdeSAkupe|d@lymjERedtCbRaZ,12
là dans les flancs creusés d'un rocher qui surplombe,ladAleflAkR2ze|dt|e~ROSekisyRplCb,12
s'ouvre une grotte obscure un nid où la colombe,szuvRyn@gROtOpskyR|e~nitulakOlCb,12
la vigne le figuier la voilent la tapissent ,lavinj@l@figje|lavwallatapis,11
et les rayons du ciel qui lentement s'y glissent,eleREjCdysjEl|kilAt@mAsziglis,12
la nuit et la fraîcheur de ces ombres discrètes,lanHitelafRES9R|d@sezCbR@diskREt,12
conservent plus longtemps aux pâles violettes,kCsERvplylCtAzo|pal@vjOlEt,11
une source plaintive en habite la voûte,yn@suRs@ple~tiv|Aabit@lavut,12
et semble sur vos fronts distiller goutte à goutte,esAbl@syRvofRC|distilegutagut,12
le regard à travers ce rideau de verdure,l@R@gaRtatRavER|s@Ridod@vERdyR,12
ne voit rien que le ciel et l'onde qu'il azure,n@vwaRje~k@l@sjEl|elCd@kilazuR,12
les voiles du pêcheur qui couvrant sa nacelle,levwal@dypES9R|kikuvRAsanasEl,12
fendent ce ciel limpide et battent comme l'aile,fAds@sjElle~pide|batkOm@lEl,10
l'oreille n'entend rien qu'une vague plaintive,lOREj@nAtARje~|k|yn@vag@ple~tiv,12
qui comme un long baiser murmure sur sa rive,kikOme~lCbeze|myRmyR@syRsaRiv,12
ou les sons cadencés que gémit philomèle,ulesCkadAse|k@ZemifilomEn,12
ou l'écho du rocher dont un soupir se mêle,ulekodyROSe|dCte~supiRs@mEl,12
un jour le temps jaloux d'une haleine glacée,e~ZuRl@tAZalu|dt|ynalEn@glase,12
fanera tes couleurs comme une fleur passée,fan@Ratekul9R|kOmyn@fl9Rpase,12
et sa main flétrira sur tes charmantes lèvres,esame~fletRiRa|syRteSaRmAt@lEvR,12
ces rapides baisers hélas  dont tu me sèvres,seRapid@beze|elasdCtym@sEvR,12
mais quand tes yeux voilés d'un nuage de larmes,mEkAtezj2vwale|dt|e~nHaZ@d@laRm,12
de ces jours écoulés qui t'ont ravi tes charmes,d@seZuRzekule|kittCRaviteSaRm,12
quand dans ton souvenir dans l'onde du rivage,kAdAtCsuv@niR|dAlCd@dyRivaZ,12
tu chercheras en vain ta ravissante image,tySERS@RazAve~|taRavisAtimaZ,12
là ta beauté fleurit pour des siècles sans nombre ,latabotefl9Ri|puRdesjEkl@sAnCbR,12
là ton doux souvenir veille à jamais à l'ombre,latCdusuv@niR|vEjaZamEzalCbR,12
comme une lampe d'or dont une vierge sainte,kOmyn@lAp@dtOR|dCtyn@vjERZ@se~t,12
protége avec la main en traversant l'enceinte,pRoteZavEklame~|AtRavERsAlAse~t,12
et quand la mort viendra d'un autre amour suivie,ekAlamORvje~dRa|dt|e~otRamuRsHivi,12
éteindre en souriant de notre double vie,ete~dRAsuRjA|d@nOtR@dubl@vi,12
qu'elle étende ma couche à côté de la tienne,kEletAd@makuS|akoted@latjEn,12
et que ta main fidèle embrasse encor la mienne,ek@tame~fidEl|AbRasAkorlamjEn,12
ou plutôt puissions-nous passer sur cette terre,uplytopHisjCnu|pasesyRsEt@tER,12
comme on voit en automne un couple solitaire,kOmCvwatAOtOn|e~kupl@sOlitER,12
partir en s'embrassant du nid qui les rassemble,paRtiRAszAbRasA|dynikileRasAbl,12
et vers les doux climats qu'ils vont chercher ensemble,evERleduklima|k|ilvCSERSeAsAbl,12
jéhovah de la terre a consacré les cimes ,Zenovad@latER|akCsakRelesim,12
elles sont de ses pas le divin marchepied ,El@sCd@sepa|l@dive~maRS@pje,12
c'est là qu'environné de ses foudres sublimes,sElakAviROne|d@sefudR@syblim,12
sina l'olympe même en conservent la trace ,sinalole~p@mEm|AkCsERvlatRas,11
l'oreb en tressaillant s'inclina sous ses pas ,loREbAtResajA|sz|e~klinasusepa,12
thor entendit sa voix gelboé vit sa face ,toRAtAdisavwa|ZElboevisafas,12
dieu que l'hébron connaît dieu que cédar adore,dj2k@lkOnEdj2k@|sedaRadOR,10
ta gloire à ces rochers jadis se dévoila ,taglwaRaseROSe|Zadiss@devwala,12
sur le sommet des monts nous te cherchons encore ,syRl@sOmEdemC|nut@SERSCzAkOR,12
paisibles habitants de ces saintes retraites,peziblabitAd@|sese~t@R@tREt,11
comme au pied de ces monts où priait israël,kOmopjed@semCz|upRijEtisRaEl,13
dans le calme des nuits des hauteurs où vous êtes,dAl@kalm@denHi|deot9RzuvuEt,12
ne voyez-vous jamais les divines phalanges,n@vwajevuZamE|ledivin@falAZ,12
sur vos dômes sacrés descendre et se pencher ,syRvodom@sakRe|desAdRes@pASe,12
n'entendez-vous jamais des doux concerts des anges,nAtAdevuZamE|dedukCsERdezAZ,12
quoi  l'âme en vain regarde aspire implore écoute ,kwalamAve~R@gaRd|aspiRe~plORekut,12
entre le ciel et nous est-il un mur d'airain ,AtR@l@sjElenuz|Etile~myRdtERe~,12
vos yeux toujours levés vers la céleste voûte,vozj2tuZuRl@ve|vERlaselEst@vut,12
pour s'élancer seigneur où ta voix les appelle,puRszelAsesEnj9R|utavwalezapEl,12
les astres de la nuit ont des chars de saphirs ,lezastR@d@lanHit|CdeSaRd@safiR,12
pour s'élever à toi l'aigle au moins a son aile ,puRszel@veatwa|l|Eglomwe~zasCEl,12
que la voix de tes saints s'élève et te désarme ,k@lavwad@tese~|sz|elEvet@dezaRm,12
la prière du juste est l'encens des mortels,lapRijER@dyZyst|ElAsAdemORtEl,12
et nous pécheurs passons  nous n'avons qu'une larme,enupeS9RpasC|nunavCkyn@laRm,12
