Vers,Phonétique,Syllabes
tandis que j'écrivais ont baigné mon visage,tAdik@ZekRivEz|CbenjemCvizaZ,12
le fer me manque-t-il ou ma main sans courage,l@fERm@mAk@ttu|mame~sAkuRaZ,11
a-t-elle lâchement glissé sur mon sein nu ,atlaS@mAglise|syRmCse~ny,10
 non rien de tout cela mais si loin que la haine,nCRje~d@tus@la|mEsilwe~k@laEn,12
de cette destinée aveugle et sans pudeur,d@sEt@dEstine|av9glesApyd9R,12
ira j'y veux aller  j'aurai du moins le cœur,iRaZiv2zale|Z|ORedymwe~l@k9r,12
de la mener si bas que la honte l'en prenne,d@lam@nesiba|k@laCt@lApREn,12
ni ce moine rêveur ni ce vieux charlatan,nis@mwan@REv9R|nis@vj2SaRlatA,12
n'ont deviné pourquoi mariette est mourante,nCd@vinepuRkwa|maRjEtEmuRAt,12
elle est frappée au cœur la belle indifférente ,ElEfRapeok9r|labEle~difeRAt,12
voilà son mal  elle aime  il est cruel pourtant,vwalasCmalElEm|ilEkRyElpuRtA,12
de voir entre les mains d'un cafard et d'un âne,d@vwaRAtR@leme~|dt|e~kafaRtedte~an,12
mourir cette superbe et jeune courtisane,muRiRsEt@sypERb|eZ9n@kuRtizan,12
mais chacun a son jour et le sien est venu ,mESake~asCZuR|el@sje~Ev@ny,12
pour moi je ne crois guère à ce mal inconnu,puRmwaZ@n@kRwagER|as@male~kOny,12
tenez  la voyez-vous seule au pied de ces arbres,t@nelavwajevu|s9lopjed@sezaRbR,12
chercher l'ombre profonde et la fraîcheur des marbres,SERSelCbR@pROfCd|elafRES9RdemaRbR,12
et plonger dans le bain ses membres en sueur ,eplCZedAl@be~|semAbR@zAsH9R,12
je gagerais mes os qu'elle est frappée au cœur,Z@gaZ@REmezOs|k|ElEfRapeok9r,12
regardez   c'est ici sous ces longues charmilles,R@gaRdesEtisi|suselCg@SaRmij,12
qu'hier encor dans ses bras loin des rayons du jour,kjERAkordAse|bRalwe~deREjCdyZuR,13
ont pâli les enfants des plus nobles familles,CpalilezAfA|deplynObl@famij,12
là s'exerçait dans l'ombre un redoutable amour ,laszEgzERsEdAlCbR|e~R@dutablamuR,12
là cette messaline ouvrait ses bras rapaces,lasEt@mesalin|uvREsebRaRapas,12
pour changer en vieillards ses frêles favoris,puRSAZeAvjEjaR|sefREl@favORi,12
et répandant la mort sous des baisers vivaces,eRepAdAlamOR|sudebezevivas,12
buvait avec fureur ses éléments chéris,byvEtavEkfyR9R|sezelemASeRi,12
l'or et le sang ,lORel@sA,4
hélas  c'en est fait mariette,elassAEfEmaRjEt,8
maintenant te voilà solitaire et muette,me~t@nAt@vwala|sOlitERemHEt,12
tu te mires dans l'eau  sur ce corps si vanté,tyt@miR@dAlo|syRs@kORsivAte,12
tes yeux cherchent en vain ta fatale beauté,tezj2SERStAve~ta|fatal@bote,11
va courir maintenant sur les places publiques,vakuRiRme~t@nA|syRleplas@pyblik,12
tire par les manteaux tes amants magnifiques,tiR@paRlemAto|tezamAmanjifik,12
ceux qui l'hiver dernier t'ont bâti ton palais,s2kilivERdERnje|tt|CbatitCpalE,12
t'enverront demander ton nom par leurs valets,ttAvERCd@mAde|tCnCpaRl9RvalE,12
le médecin s'éloigne en haussant les épaules ,l@med@se~szelwanj|AosAlezepol,12
il soupire il se dit que l'art est impuissant,ilsupiRils@di|k@laRtEte~pHisA,12
quant au moine stupide il ne sait que deux rôles,kAtomwan@stypid|iln@sEk@d2Rol,12
l'un pour le criminel l'autre pour l'innocent ,le~puRl@kRiminEl|l|otR@puRlinOsA,12
et voyant une femme en silence s'éteindre,evwajAtyn@fam|AsilAs@szete~dR,12
ne sachant s'il devait ou condamner ou plaindre,n@saSAszild@vEt|ukCdaneuple~dR,12
d'une bouche tremblante il les a dits tous deux,dtyn@buS@tRAblAt|illezaditusd2,12
maria  maria  superbe créature,maRjamaRja|sypERb@kReatyR,12
tu seras ce chasseur imprudent que les dieux,tys@Ras@Sas9R|e~pRydAk@ledj2,12
aux chiens qu'il nourrissait jetèrent en pâture,oSje~kilnuRisE|Z@tERtApatyR,11
sous le tranquille abri des citronniers en fleurs,sul@tRAkilabRi|desitROnjezAfl9R,12
l'infortunée endort le poison qui la mine ,le~foRtyneAdOR|l@pwazCkilamin,12
et comme madeleine on voit sur sa poitrine,ekOm@mad@lEn|CvwasyRsapwatRin,12
ruisseler les cheveux ensemble avec les pleurs,RHis@leleS@v2z|AsAblavEklepl9R,12
était-ce un connaisseur en matière de femme,etEs@e~kOnEs9RAmatjER@d@fam,13
cet écrivain qui dit que lorsqu'elle sourit,sEttekRive~kidi|k@loRskEl@suRi,12
elle vous trompe  elle a pleuré toute la nuit ,El@vutRCpEla|pl9Retut@lanHi,12
ah  s'il est vrai qu'un œil plein de joie et de flamme,aszilEvREke~2j|ple~d@Zwaed@flam,12
une bouche riante et de légers propos,yn@buS@RjAt|ed@leZepROpo,12
cachent des pleurs amers et des nuits de sanglots ,kaSdepl9RzamERze|denHid@sAglo,11
s'il est vrai que l'acteur ait l'âme déchirée,szilEvREk@lakt9R|ElamdeSiRe,11
quand le masque est fardé de joyeuses couleurs,kAl@maskEfaRde|d@Zwaj2z@kul9R,12
qu'est-ce donc quand la joue est ardente et plombée,kEs@dCkkAlaZu|EtaRdAteplCbe,12
quand le masque lui-même est inondé de pleurs ,kAl@mask@lHimEm|EtinCded@pl9R,12
je ne sais si jamais l'éternelle justice,Z@n@sEsiZamE|l|etERnEl@Zystis,12
a du plaisir des dieux fait un plaisir permis ,adypleziRdedj2|fEte~pleziRpERmi,12
mais s'il m'était donné de dire à quel supplice,mEszilmetEdOne|d@diRakElsyplis,12
je voudrais condamner mon plus fier ennemi,Z@vudREkCdane|mCplyfjeEn@mi,13
c'est toi pâle souci d'une amour dédaignée,sEtwapal@susi|dt|ynamuRdedenje,12
désespoir misérable et qui meurs ignoré,dezEspwaRmizeRabl|ekim9RzinjORe,12
oui c'est toi ce serait ta lame empoisonnée,wisEtwas@s@RE|talamApwazOne,12
que je voudrais briser dans un cœur abhorré ,k@Z@vudREbRize|dAze~k9rabORe,12
savez-vous ce que c'est que ce mal solitaire ,savevus@k@sE|k@s@malsOlitER,12
ce qu'il faut en souffrir seulement pour s'en taire ,s@kilfotAsufRiR|s9l@mApuRszAtER,12
pour que toute une mer d'angoisses et de maux,puRk@tutyn@mER|dt|Agwas@zed@mo,12
demeure au fond du crâne entre deux faibles os ,d@m9RofCdykRan|AtR@d2fEbl@zOs,12
et comment voudrait-il l'insensé qu'on le plaigne ,ekOmAvudREtil|l|e~sAsekCl@plEnj,12
sois méprisé d'un seul c'est à qui t'oubliera,swamepRizedte~s9l|s|EtakittubliRa,12
d'ailleurs l'inexorable orgueil n'est-il pas là ,dtaj9RlinEgzORabl|ORg2jnEtilpala,12
l'orgueil qui craint les yeux et sur son flanc qui saigne,lORg2jkikRe~lezj2z|esyRsCflAkisEnj,12
retient comme césar jusque sous le couteau,R@tje~kOm@sezaR|Zysk@sul@kuto,12
de ses débiles mains les plis de son manteau,d@sedebil@me~|leplid@sCmAto,12
,,0
sur les flots engourdis de ces mers indolentes,syRleflozAguRdi|d@semERze~dOlAt,12
le nonchalant octave insolemment paré,l@nCSalAtOktav|e~solamApaRe,12
ferme et soulève au bruit des valses turbulentes,fERmesulEvobRHidevals@tyRbylAt,13
ses yeux ses beaux yeux bleus qui n'ont jamais pleuré,sezj2sebozj2bl2|kinCZamEpl9Re,12
c'est un chétif enfant   il commence à paraître,sEte~SetifAfAt|ilkOmAsapaREtR,12
personne jusqu'ici ne l'avait aperçu,pERsOn@Zyskisi|n@lavEtapERsy,12
on raconte qu'un jour au pied de sa fenêtre,CRakCt@ke~ZuR|opjed@saf@nEtR,12
la belle mariette en gondole l'a vu,labEl@maRjEt|AgCdOl@lavy,12
une vieille ce soir l'arrête à son passage ,yn@vjEj@s@swaR|l|aREtasCpasaZ,12
 hélas  a-t-elle dit d'une tremblante voix,elaszatdidtyn@|tRAblAt@vwa,10
elle voudrait vous voir une dernière fois ,El@vudREvuvwaR|yn@dERnjER@fwa,12
mais octave à ces mots découvrant son visage,mEzOktavasemo|dekuvRAsCvizaZ,12
a laissé voir un front où la joie éclatait ,alesevwaRe~fRCt|ulaZwaeklatE,12
 mariette se meurt  est-on sûr qu'elle meure ,maRjEt@s@m9Rt|EtCsyRkEl@m9R,12
dit-il  le médecin lui donne encore une heure,ditill@med@se~|lHidOnAkOR9R,13
 alors réplique-t-il porte-lui ce billet ,alORReplik@tpORt@lHis@bijE,11
il écrivit ces mots du bout de son stylet ,ilekRivisemo|dybud@sCstilE,12
 je suis femme maria  tu m'avais offensée,Z@sHifam@maRjatymavEzOfAse,13
je puis te pardonner puisque tu meurs par moi,Z@pHit@paRdOne|pHisk@tym9RpaRmwa,12
tu m'as vengée  adieu  je suis la fiancée,tymasvAZeadj2|Z@sHilafjAse,12
de petruccio balbi qui s'est noyé pour toi ,d@pEtRuSjobalbi|kiszEnwajepuRtwa,12
ô vous race des dieux phalange incorruptible,ovuRas@dedj2|falAZe~kORyptibl,12
électeurs brevetés des morts et des vivants ,elEkt9RbR@v@te|demORzedevivA,12
porte-clefs éternels du mont inaccessible,pORt@klezetERnEl|dymCtinaksesibl,12
guindés guédés bridés confortables pédants ,ge~degedebRide|kCfORtabl@pedA,12
pharmaciens du bon goût distillateurs sublimes,faRmasje~dybC|gudistilat2Rsyblim,13
seuls vraiment immortels et seuls autorisés ,s9lvREmAtimORtElz|es9lzOtORize,12
qui d'un bras dédaigneux sur vos seins magnanimes,kidte~bRadedEnj2|syRvose~manjanim,12
secouant le tabac de vos jabots usés,s@kwAl@taba|d@voZabozyze,12
avez toussé  soufflé  passé sur vos lunettes,avetusesufle|pasesyRvolynEt,12
un parement brossé pour les rendre plus nettes,e~paR@mAbROse|puRleRAdR@plynEt,12
et d'une main soigneuse ouvrant l'in-octavo,edtyn@me~swanj2z|uvRAle~oktavo,12
sans partialité sans malveillance aucune,sApaRsjalite|sAmalvEjAsokyn,12
sans vouloir faire cas ni des ha  ni des ho ,sAvulwaRfER@ka|nideanideo,12
avez lu posément  la ballade à la lune ,avelypozemA|labaladalalyn,12
maîtres maîtres divins où trouverai-je hélas ,mEtR@mEtR@dive~z|utRuv@ReZ@elas,13
un fleuve où me noyer une corde où me pendre,e~fl9vum@nwaje|yn@kORdum@pAdR,12
pour avoir oublié de faire écrire au bas ,puRavwaRublijed@fERekRiRoba,13
chose si peu coûteuse et si simple à présent,Soz@sip2kut2z|esise~plapRezA,12
et qu'à tous les piliers on voit à chaque instant ,ekatuslepiljez|CvwataSake~stA,12
on dit maîtres on dit qu'alors votre sourcil,CdimEtR@zCdi|k|alORvOtR@suRsil,12
en voyant cette lune et ce point sur cet i,AvwajAsEt@lyn|es@pwe~syRsEtti,12
prit l'effroyable aspect d'un accent circonflexe ,pRilefRwajablaspE|dt|e~aksAsiRkCflEks,12
et vous libres penseurs dont le sobre dîner,evulibR@pAs9R|dCl@sObR@dine,12
est un conseil d'état  immortels journalistes ,Ete~kCsEjdtetat|imORtElZuRnalist,12
vous qui voyez encor sur vos antiques listes,vukivwajeAkor|syRvozAtik@list,12
errer de loin en loin le nom d'un abonné ,eRed@lwe~Alwe~|l@nCdte~abOne,12
savez-vous le ,savevul@,4
ont-ils grâce à vos yeux  quand vous comptez les vôtres ,CtilgRasavozj2|kAvukCtelevotR,12
 ô vieux sir john falstaff  quel rire eût soulevé,ovj2siRZonfalstaf|kElRiRysul@ve,12
ton large et joyeux corps gonflé de vin d'espagne,tClaRZeZwaj2kOR|gCfled@ve~dtEspaJ,12
en voyant ces buveurs troublés par le champagne,AvwajAsebyv9R|tRublepaRl@SApanj,12
pour tuer une mouche apporter un pavé ,puRtHeyn@muS|apORtee~pave,12
salut jeunes champions d'une cause un peu vieille,salyZ9n@SApjCdtyn@koze~p2vjEj,13
classiques bien rasés à la face vermeille,klasik@bje~Razez|alafas@vERmEj,12
romantiques barbus aux visages blêmis ,ROmAtik@baRbyz|ovizaZ@blemi,12
vous qui des grecs défunts balayez le rivage,vukidegREkdefe~|balejel@RivaZ,12
ou d'un poignard sanglant fouillez le moyen âge,udte~pwanjaRsAglA|fujel@mwaje~aZ,12
salut   j'ai combattu dans vos camps ennemis,salyZekCbaty|dAvokAzEn@mi,12
par cent coups meurtriers devenu respectable,paRsAkum9RtRijed@v@nyREspEktabl,13
vétéran je m'assois sur mon tambour crevé,veteRAZ@maswa|syRmCtAbuRkR@ve,12
racine rencontrant shakspeare sur ma table,Rasin@RAkCtRA|SEkspiR@syRmatabl,12
s'endort près de boileau qui leur a pardonné,szAdORpREd@bwalo|kil9RapaRdOne,12
mais toi moral troupeau dont la docte cervelle,mEtwamORaltRupo|dCladOkt@sERvEl,12
s'est séchée en silence aux leçons de thénard,szEseSeAsilAs|ol@sCd@tenaR,12
enfants régénérés d'une mère immortelle,AfAReZeneRe|dt|yn@mERimORtEl,12
qui savez parler vers prose et ,kisavepaRlevER|pRoze,8
ô jeunesse du siècle  intrépide jeunesse ,oZ9nEs@dysjEkl|e~tRepid@Z9nEs,12
quitteras-tu pour moi le ,kit@RatypuRmwa|l@,7
lisez un paresseux enfant de la paresse,lizee~paRes2z|AfAd@lapaREs,12
muse reprends ta lyre et rouvre-moi tes bras,myz@R@pRAtaliR|eRuvR@mwatebRa,12
france ô mon beau pays  j'ai de plus d'un outrage,fRAns@omCbopeiZed@plydte~utRaZ,13
offensé ton céleste harmonieux langage,OfAsetCselEstaRmOnj2lAgaZ,12
idiome de l'amour si doux qu'à le parler,idjom@d@lamuRsidukal@paRle,13
tes femmes sur la lèvre en gardent un sourire ,tefam@syRlalEvR|AgaRdte~suRiR,11
le miel le plus doré qui sur la triste lyre,l@mjEll@plydORe|kisyRlatRist@liR,12
de la bouche et du cœur ait pu jamais couler ,d@labuSedyk9r|EpyZamEkule,12
mère de mes aïeux ma nourrice et ma mère,mER@d@mezajE|manuRisemamER,12
me pardonneras-tu  serai-je digne encor,m@paRdOn@Raty|s@ReZ@dinjAkor,12
de faire sous mes doigts vibrer la harpe d'or ,d@fER@sumedwa|vibRelaaRp@dtOR,12
ce ne sont plus les fils d'une terre étrangère,s@n@sCplylefil|dt|yn@tERetRAZER,12
que je veux célébrer ô ma belle cité ,k@Z@v2selebRe|omabEl@site,12
je ne sortirai pas de ce bord enchanté,Z@n@sORtiRepa|d@s@bORtASAte,12
où près de ton palais sur ton fleuve penchée,upREd@tCpalE|syRtCfl9v@pASe,12
fille de l'occident un soir tu t'es couchée,fij@d@lOksidAt|e~swaRtyttEkuSe,12
lecteur puisqu'il faut bien qu'à ce mot redouté,lEkt9Rpjiskilfobje~|k|as@moR@dute,12
tôt ou tard à présent tout honnête homme en vienne,totutaRtapRezA|tuOnEtOmAvjEn,12
c'est après le dîner une faiblesse humaine,sEtapREl@dine|yn@fEblEsymEn,12
que de dormir une heure en attendant le thé,k@d@dORmiR9RAatAdAl@te,13
vous le savez hélas  alors que les gazettes,vul@saveelasz|alORk@legazEt,12
ressemblent aux greniers dans les temps de disettes,R@sAbltogR@njedA|letAd@dizEt,11
ou lorsque par malheur on a sans y penser,ulORsk@paRmal9R|CasAzipAse,12
ouvert quelque pamphlet fatal à l'insomnie,uvERkElk@pAflE|fatalale~sOmni,12
quelques ,kElk,1
 ô livres précieux  serait-ce vous blesser,olivR@pResj2|s@REs@vublese,12
que de poser son front sur vos célestes pages,k@d@pozesCfRC|syRvoselEst@paZ,12
tandis que du calice embaumé de l'opium,tAdik@dykalis|Abomed@lOpjOm,13
comme une goutte d'eau qu'apportent les orages,kOmyn@gut@dto|k|apORtlezORaZ,11
tombe ce fruit des cieux appelé ,tCb@s@fRHidesj2z|ap@le,9
depuis un grand quart d'heure incliné sur sa chaise,d@pHize~gRAkaRd9R|e~klinesyRsaSEz,12
rafael mon héros sommeillait doucement,rafaElmCeRo|sOmejEdus@mA,12
remarquez bien lecteur et ne vous en déplaise,R@maRkebje~lEkt9R|en@vuzAdeplEz,12
que c'est tout l'opposé d'un héros de roman,k@sEtulOpoze|dt|e~eRod@ROmA,12
ses deux bras sont croisés   une ample redingote,sed2bRasCkRwazez|ynApl@R@de~gOt,12
simplicité touchante enferme sous ses plis,se~plisitetuSAt|AfERm@susepli,12
son corps plus délicat qu'un menton de dévote,sCkORplydelika|k|e~mAtCd@devOt,12
et ses membres vermeils par le bain assouplis,esemAbR@vERmEj|paRl@be~asupli,12
dans ses cheveux huilés d'un baptême à la rose,dAseS@v2Hile|dt|e~batEmalaRoz,12
le zéphir mollement balance ses pieds nus,l@zefiRmOl@mA|balAs@sepjeny,12
et son barbet grognon qui près de lui repose,esCbaRbEgROnjC|kipREd@lHiR@poz,12
supporte fièrement ses deux pieds étendus ,sypORt@fjER@mA|sed2pjezetAdy,12
tandis qu'à ses côtés sous le vase d'albâtre,tAdikasekote|sul@vaz@dtalbatR,12
où dort dans les glaçons le bourgogne mousseux,udORdAleglasC|l@buRgOnj@mus2,12
le pudding entamé de sa flamme bleuâtre,l@pudingAtame|d@saflam@bl2atR,12
salamandre joyeuse égaye encor les yeux,salamAdR@Zwaj2z|egEjAkorlezj2,12
son parfum qui se mêle au tabac de turquie,sCpaRfe~kis@mEl|otabad@tyRki,12
croise autour des lambris son brouillard azuré,kRwazotuRdelAbRi|sCbRujaRtazyre,12
qui s'enfuit comme un songe et s'éteint par degré,kiszAfHikOme~sCZ|eszete~paRd@gRe,12
trois cigares le soir quand le jeu vous ennuie,tRwasigaR@l@swaR|kAl@Z2vuzAnHi,12
son un moyen divin pour mettre à mort le temps,sCe~mwaje~dive~|puRmEtRamORl@tA,12
notre âme si dieu veut que nous ayons une âme,nOtR@amsidj2v2|k@nuzEjCzyn@am,13
n'est pas assurément une plus douce flamme,nEpazasyRemAt|yn@plydus@flam,12
un feu plus vif formé de rayons plus ardents,e~f2plyviffORme|d@REjCplyzaRdA,12
que ce sylphe léger qui plonge et se balance,k@s@silf@leZe|kiplCZes@balAs,12
dans le bol où le punch rit sur son trépied d'or,dAl@bOlul@pCS|RisyRsCtRepjedtOR,12
le grog est fashionable et le vieux vin de france,l@gROgEfaSjonab@lel@vj2ve~d@fRAns,13
réveille au fond du cœur la gaîté qui s'endort,RevejofCdyk9r|lagetekiszAdOR,12
 mais quel homme fût-il né dans la sibérie,mEkElOm@fytil|nedAlasibeRi,12
des baisers engourdis de deux êtres glacés ,debezezAguRdi|d@d2EtR@glase,12
eût-on sous un cilice étouffé de sa vie,ytCsuze~silis|etufed@savi,12
la sève languissante et les germes usés ,lasEv@lAgisAt|eleZERm@zyze,12
se fût-il dans la cendre abreuvé dès l'enfance,s@fytildAlasAdR|abR9vedElAfAs,12
de végétaux sans suc et d'herbes sans chaleur ,d@veZetosAsyk|edERb@sASal9R,12
quel homme au triple aspect du punch du vin de france,kElOmotRiplaspE|dypCSdyve~d@fRAns,12
et du cigarero ne sentirait son cœur,edysigaReRo|n@sAtiREsCk9r,12
plein d'une joie ardente et d'une molle ivresse,ple~dtyn@ZwaaRdAt|edtyn@mOlivREs,12
s'ouvrir au paradis des rêves de jeunesse ,szuvRiRopaRadi|deREv@d@Z9nEs,12
reine reine des cieux ô mère des amours,REn@REn@desj2|omER@dezamuR,12
noble pâle beauté douce aristocratie ,nObl@pal@bote|dusaRistOkRasi,12
fille de la richesse ô toi toi qu'on oublie,fij@d@laRiSEs@otwatwakCubli,13
que notre pauvre france aimait dans ses vieux jours ,k@nOtR@povR@fRAns|emEdAsevj2ZuR,12
toi que jadis du haut de son paratonnerre,twak@Zadisdyo|d@sCpaRatOnER,12
le roturier franklin foudroya sur la terre,l@ROtyRjefRAkle~|fudRwajasyRlatER,12
où le colon grillé gouverne en liberté,ul@kOlCgRije|guvERnAlibERte,12
ses noirs et son tabac par les lois prohibé ,senwaRzesCtaba|paRlelwapROibe,12
toi qui créas paris tuas athène et sparte,twakikReapaRi|tHazatEnespaRt,12
et sous le dais sanglant de l'impérial pavois,esul@dEsAglA|d@le~peRjalpavwa,13
comme autrefois césar endormis bonaparte,kOmotR@fwasezaR|AdORmibonapaRt,12
aux murmures lointains des peuples et des rois  ,omyRmyR@lwe~te~|dep9pl@zedeRwa,12
toi qui dans ton printemps de roses couronnée,twakidAtCpRe~tA|d@Roz@kuROne,12
et comme iphigénie à l'autel entraînée,ekOmifigeni|alotElAtRene,12
jeune tombas frappée au cœur d'un coup mortel,Z9n@tCbafRape|ok9rdte~kumORtEl,12
 as-tu quitté la terre et regagné le ciel ,astykitelatER|eR@ganjel@sjEl,12
nous te retrouverons perle de cléopâtre,nut@R@tRuv@RC|pERl@d@kleopatR,12
dans la source féconde à la teinte rougeâtre,dAlasuRs@fekCd|alate~t@RuZatR,12
qui dans ses flots profonds un jour te consuma,kidAseflopROfCz|e~ZuRt@kCsyma,12
 hé  hé  dit une voix parbleu  mais le voilà,eedityn@vwa|paRbl2mEl@vwala,12
 messieurs dit rafael  entrez j'ai fait un somme  messieurs dit rafael  entrez j'ai fait un somme ,mesj2dirafaEl|AtReZefEte~sOm@mesj2dirafaElAtReZefEte~sOm,25
si tu ne m'aimais pas dis-moi fille insensée,sityn@memEpa|dimwafije~sAse,12
que balbutiais-tu dans ces fatales nuits ,k@balbysjEty|dAsefatal@nHi,12
exerçais-tu ta langue à railler ta pensée ,EgzERsEtytalAg|aRajetapAse,12
que voulaient donc ces pleurs cette gorge oppressée,k@vulEdCksepl9R|sEt@gORZOpRese,12
ah  si le plaisir seul t'arrachait ces tendresses,asil@pleziRs9l|tt|aRaSEsetAdREs,12
si ce n'était que lui qu'en ce triste moment,sis@netEk@lHi|k|As@tRist@mOmA,12
sur mes lèvres en feu tu couvrais de caresses,syRmelEvR@zAf2|tykuvREd@kaREs,12
si l'esprit et les sens les baisers et les larmes,silEspRitelesA|lebezezelelaRm,12
se tiennent par la main de ta bouche à ton cœur,s@tjEnpaRlame~d@|tabuSatCk9r,11
et s'il te faut ainsi pour y trouver des charmes,eszilt@fote~si|puRitRuvedeSaRm,12
sur l'autel du plaisir profaner le bonheur ,syRlotEldypleziR|pROfanel@bOn9R,12
ah  laurette  ah  laurette idole de ma vie,aloREtaloREt|idOl@d@mavi,12
si le sombre démon de tes nuits d'insomnie,sil@sCbR@demC|d@tenHidte~sOmni,12
sans ce masque de feu ne saurait faire un pas,sAs@mask@d@f2|n@soREfERe~pa,12
pourquoi l'évoquais-tu si tu ne m'aimais pas ,puRkwalevOkEty|sityn@memEpa,12
tu te frappais le front en lisant lamartine,tyt@fRapEl@fRCt|AlizAlamaRtin,12
édouard tu pâlissais comme un joueur maudit ,edHaRdtypalisE|kOme~Zw9Rmodi,12
le frisson te prenait et la foudre divine,l@fRisCt@pR@nEt|elafudR@divin,12
t'épouvantait toi-même en traversant ta nuit,ttepuvAtEtwamEm|AtRavERsAtanHi,12
ah  frappe-toi le cœur c'est là qu'est le génie,afRap@twal@k9r|s|ElakEl@Zeni,12
c'est là qu'est la pitié la souffrance et l'amour ,sElakElapitje|lasufRAselamuR,12
c'est là qu'est le rocher du désert de la vie,sElakEl@ROSe|dydezERd@lavi,12
quand moïse viendra jailliront quelque jour,kAmoiz@vje~dRa|ZajiRCkElk@ZuR,12
peut-être à ton insu déjà bouillonnent-elles,p2EtRatCe~sy|deZabujOntEl,11
